key,datasetKey,publishingOrgKey,installationKey,hostingOrganizationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,scientificName,scientificNameAuthorship,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,infraspecificEpithet,taxonRank,taxonomicStatus,dateIdentified,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,continent,stateProvince,year,month,day,eventDate,startDayOfYear,endDayOfYear,issues,modified,lastInterpreted,references,license,isSequenced,identifiers,media,facts,relations,isInCluster,datasetName,recordedBy,identifiedBy,dnaSequenceID,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,gbifRegion,country,publishedByGbifRegion,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,verbatimLocality,collectionCode,gbifID,occurrenceID,taxonID,http://unknown.org/captive_cultivated,catalogNumber,institutionCode,eventTime,identificationID,extensions.http://rs.gbif.org/terms/1.0/Multimedia,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.usage.key,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.usage.name,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.usage.rank,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.usage.code,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.usage.authorship,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.usage.genericName,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.usage.specificEpithet,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.usage.infraspecificEpithet,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.usage.formattedName,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.acceptedUsage.key,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.acceptedUsage.name,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.acceptedUsage.rank,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.acceptedUsage.code,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.acceptedUsage.authorship,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.acceptedUsage.genericName,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.acceptedUsage.specificEpithet,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.acceptedUsage.infraspecificEpithet,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.acceptedUsage.formattedName,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.taxonomicStatus,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.classification,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.issues,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.usage.key,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.usage.name,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.usage.rank,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.usage.code,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.usage.authorship,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.usage.genericName,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.usage.specificEpithet,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.usage.infraspecificEpithet,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.usage.formattedName,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.acceptedUsage.key,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.acceptedUsage.name,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.acceptedUsage.rank,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.acceptedUsage.code,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.acceptedUsage.authorship,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.acceptedUsage.genericName,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.acceptedUsage.specificEpithet,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.acceptedUsage.infraspecificEpithet,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.acceptedUsage.formattedName,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.taxonomicStatus,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.classification,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.issues,gadm.level0.gid,gadm.level0.name,gadm.level1.gid,gadm.level1.name,gadm.level2.gid,gadm.level2.name,sex,lifeStage,dynamicProperties,vitality,occurrenceRemarks,projectId,iucnRedListCategory,locality,classifications.7ddf754f-d193-4cc9-b351-99906754a03b.iucnRedListCategoryCode,classifications.d7dddbf4-2cf0-4f39-9b2a-bb099caae36c.iucnRedListCategoryCode,identificationRemarks,institutionKey
6131076772,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2026-03-11T14:39:19.954+00:00,2026-03-12T05:29:57.357+00:00,584,HUMAN_OBSERVATION,PRESENT,5219411,1,44,359,732,9703,2435194,5219404,5219411,"Panthera leo melanochaita (C.E.H.Smith, 1858)","(C.E.H.Smith, 1858)","Panthera leo melanochaita (C.E.H.Smith, 1858)",Animalia,Chordata,Carnivora,Felidae,Panthera,Panthera leo,Panthera,leo,melanochaita,SUBSPECIES,ACCEPTED,2026-01-08T05:16:35,-19.177105,16.153626,30598.0,AFRICA,Oshikoto,2026,1.0,6.0,2026-01-06T08:25:16,6.0,6.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",2026-01-10T13:10:25.000+00:00,2026-03-12T05:29:57.357+00:00,https://www.inaturalist.org/observations/333889506,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': '333889506'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/606311185', 'created': '2026-01-06T06:25:16.000+00:00', 'creator': 'bornfeta', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'bornfeta', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/606311185/original.jpg'}]",[],[],False,iNaturalist research-grade observations,bornfeta,Clare Archer,[],WGS84,Mammalia,NA,[],[],AFRICA,Namibia,NORTH_AMERICA,bornfeta,333889506,bornfeta,Coordinate uncertainty increased to 30598m to protect threatened taxon,2026-01-06 07:25:16+01:00,Namibia,Observations,6131076772,https://www.inaturalist.org/observations/333889506,557401,wild,333889506,iNaturalist,08:25:16+02:00,747844234,"[{'http://rs.tdwg.org/dwc/terms/catalogNumber': '606311185', 'http://purl.org/dc/terms/creator': 'bornfeta', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/license': 'https://creativecommons.org/licenses/by-nc/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'bornfeta', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/606311185', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/606311185/original.jpg', 'http://purl.org/dc/terms/created': '2026-01-06T06:25:16Z'}]",7KGW9,"Panthera leo melanochaita (C. E. H. Smith, 1858)",SUBSPECIES,ZOOLOGICAL,"(C. E. H. Smith, 1858)",Panthera,leo,melanochaita,"<i>Panthera</i> <i>leo</i> <i>melanochaita</i> (C. E. H. Smith, 1858)",7KGW9,"Panthera leo melanochaita (C. E. H. Smith, 1858)",SUBSPECIES,ZOOLOGICAL,"(C. E. H. Smith, 1858)",Panthera,leo,melanochaita,"<i>Panthera</i> <i>leo</i> <i>melanochaita</i> (C. E. H. Smith, 1858)",ACCEPTED,"[{'key': 'CS5HF', 'name': 'Eukaryota', 'rank': 'DOMAIN'}, {'key': 'N', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': 'CH2', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '8V4V3', 'name': 'Vertebrata', 'rank': 'SUBPHYLUM'}, {'key': '8V4V5', 'name': 'Gnathostomata', 'rank': 'INFRAPHYLUM'}, {'key': '8VVWB', 'name': 'Osteichthyes', 'rank': 'PARVPHYLUM'}, {'key': '9CK8W', 'name': 'Tetrapoda', 'rank': 'MEGACLASS'}, {'key': '6224G', 'name': 'Mammalia', 'rank': 'CLASS'}, {'key': '6226C', 'name': 'Theria', 'rank': 'SUBCLASS'}, {'key': 'LG', 'name': 'Eutheria', 'rank': 'INFRACLASS'}, {'key': 'VS', 'name': 'Carnivora', 'rank': 'ORDER'}, {'key': '4DL', 'name': 'Feliformia', 'rank': 'SUBORDER'}, {'key': '623RM', 'name': 'Felidae', 'rank': 'FAMILY'}, {'key': '628LP', 'name': 'Pantherinae', 'rank': 'SUBFAMILY'}, {'key': '6DBT', 'name': 'Panthera', 'rank': 'GENUS'}, {'key': '4CGXP', 'name': 'Panthera leo', 'rank': 'SPECIES'}, {'key': '7KGW9', 'name': 'Panthera leo melanochaita', 'rank': 'SUBSPECIES'}]",['TAXON_ID_NOT_FOUND'],5219411,"Panthera leo melanochaita (C.E.H.Smith, 1858)",SUBSPECIES,ZOOLOGICAL,"(C.E.H.Smith, 1858)",Panthera,leo,melanochaita,"<i>Panthera</i> <i>leo</i> <i>melanochaita</i> (C.E.H.Smith, 1858)",5219411,"Panthera leo melanochaita (C.E.H.Smith, 1858)",SUBSPECIES,ZOOLOGICAL,"(C.E.H.Smith, 1858)",Panthera,leo,melanochaita,"<i>Panthera</i> <i>leo</i> <i>melanochaita</i> (C.E.H.Smith, 1858)",ACCEPTED,"[{'key': '1', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': '44', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '359', 'name': 'Mammalia', 'rank': 'CLASS'}, {'key': '732', 'name': 'Carnivora', 'rank': 'ORDER'}, {'key': '9703', 'name': 'Felidae', 'rank': 'FAMILY'}, {'key': '2435194', 'name': 'Panthera', 'rank': 'GENUS'}, {'key': '5219404', 'name': 'Panthera leo', 'rank': 'SPECIES'}, {'key': '5219411', 'name': 'Panthera leo melanochaita', 'rank': 'SUBSPECIES'}]",['TAXON_ID_NOT_FOUND'],NAM,Namibia,NAM.11_1,Oshikoto,NAM.11.6_1,Omuthiyagwipundi,,,,,,,,,,,,
6131600583,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2026-03-11T14:39:19.954+00:00,2026-03-12T07:23:16.448+00:00,584,HUMAN_OBSERVATION,PRESENT,5219411,1,44,359,732,9703,2435194,5219404,5219411,"Panthera leo melanochaita (C.E.H.Smith, 1858)","(C.E.H.Smith, 1858)","Panthera leo melanochaita (C.E.H.Smith, 1858)",Animalia,Chordata,Carnivora,Felidae,Panthera,Panthera leo,Panthera,leo,melanochaita,SUBSPECIES,ACCEPTED,2026-01-13T17:13:39,-19.395097,16.126608,30580.0,AFRICA,Oshikoto,2026,1.0,3.0,2026-01-03T07:52:39,3.0,3.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",2026-01-25T20:09:42.000+00:00,2026-03-12T07:23:16.448+00:00,https://www.inaturalist.org/observations/333256282,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': '333256282'}],[],[],[],False,iNaturalist research-grade observations,Michele Chiacchio,Michal Sloviak,[],WGS84,Mammalia,NA,[],[],AFRICA,Namibia,NORTH_AMERICA,Michele Chiacchio,333256282,mc1991,Coordinate uncertainty increased to 30580m to protect threatened taxon,2026-01-03 07:52:39,Namibia,Observations,6131600583,https://www.inaturalist.org/observations/333256282,557401,wild,333256282,iNaturalist,07:52:39+02:00,749962883,,7KGW9,"Panthera leo melanochaita (C. E. H. Smith, 1858)",SUBSPECIES,ZOOLOGICAL,"(C. E. H. Smith, 1858)",Panthera,leo,melanochaita,"<i>Panthera</i> <i>leo</i> <i>melanochaita</i> (C. E. H. Smith, 1858)",7KGW9,"Panthera leo melanochaita (C. E. H. Smith, 1858)",SUBSPECIES,ZOOLOGICAL,"(C. E. H. Smith, 1858)",Panthera,leo,melanochaita,"<i>Panthera</i> <i>leo</i> <i>melanochaita</i> (C. E. H. Smith, 1858)",ACCEPTED,"[{'key': 'CS5HF', 'name': 'Eukaryota', 'rank': 'DOMAIN'}, {'key': 'N', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': 'CH2', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '8V4V3', 'name': 'Vertebrata', 'rank': 'SUBPHYLUM'}, {'key': '8V4V5', 'name': 'Gnathostomata', 'rank': 'INFRAPHYLUM'}, {'key': '8VVWB', 'name': 'Osteichthyes', 'rank': 'PARVPHYLUM'}, {'key': '9CK8W', 'name': 'Tetrapoda', 'rank': 'MEGACLASS'}, {'key': '6224G', 'name': 'Mammalia', 'rank': 'CLASS'}, {'key': '6226C', 'name': 'Theria', 'rank': 'SUBCLASS'}, {'key': 'LG', 'name': 'Eutheria', 'rank': 'INFRACLASS'}, {'key': 'VS', 'name': 'Carnivora', 'rank': 'ORDER'}, {'key': '4DL', 'name': 'Feliformia', 'rank': 'SUBORDER'}, {'key': '623RM', 'name': 'Felidae', 'rank': 'FAMILY'}, {'key': '628LP', 'name': 'Pantherinae', 'rank': 'SUBFAMILY'}, {'key': '6DBT', 'name': 'Panthera', 'rank': 'GENUS'}, {'key': '4CGXP', 'name': 'Panthera leo', 'rank': 'SPECIES'}, {'key': '7KGW9', 'name': 'Panthera leo melanochaita', 'rank': 'SUBSPECIES'}]",['TAXON_ID_NOT_FOUND'],5219411,"Panthera leo melanochaita (C.E.H.Smith, 1858)",SUBSPECIES,ZOOLOGICAL,"(C.E.H.Smith, 1858)",Panthera,leo,melanochaita,"<i>Panthera</i> <i>leo</i> <i>melanochaita</i> (C.E.H.Smith, 1858)",5219411,"Panthera leo melanochaita (C.E.H.Smith, 1858)",SUBSPECIES,ZOOLOGICAL,"(C.E.H.Smith, 1858)",Panthera,leo,melanochaita,"<i>Panthera</i> <i>leo</i> <i>melanochaita</i> (C.E.H.Smith, 1858)",ACCEPTED,"[{'key': '1', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': '44', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '359', 'name': 'Mammalia', 'rank': 'CLASS'}, {'key': '732', 'name': 'Carnivora', 'rank': 'ORDER'}, {'key': '9703', 'name': 'Felidae', 'rank': 'FAMILY'}, {'key': '2435194', 'name': 'Panthera', 'rank': 'GENUS'}, {'key': '5219404', 'name': 'Panthera leo', 'rank': 'SPECIES'}, {'key': '5219411', 'name': 'Panthera leo melanochaita', 'rank': 'SUBSPECIES'}]",['TAXON_ID_NOT_FOUND'],NAM,Namibia,NAM.6_1,Kunene,NAM.6.5_1,Outjo,,,,,,,,,,,,
6170887370,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2026-03-11T14:39:19.954+00:00,2026-03-12T05:31:38.195+00:00,584,HUMAN_OBSERVATION,PRESENT,5219411,1,44,359,732,9703,2435194,5219404,5219411,"Panthera leo melanochaita (C.E.H.Smith, 1858)","(C.E.H.Smith, 1858)","Panthera leo melanochaita (C.E.H.Smith, 1858)",Animalia,Chordata,Carnivora,Felidae,Panthera,Panthera leo,Panthera,leo,melanochaita,SUBSPECIES,ACCEPTED,2026-02-24T19:50:35,-19.192392,15.977989,30598.0,AFRICA,Oshana,2026,2.0,23.0,2026-02-23T10:27:37,54.0,54.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",2026-02-25T19:06:16.000+00:00,2026-03-12T05:31:38.195+00:00,https://www.inaturalist.org/observations/340063391,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': '340063391'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/618760254', 'created': '2026-02-23T18:27:37.000+00:00', 'creator': 'Marek Koszorek', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Marek Koszorek', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/618760254/original.jpg'}]",[],[],False,iNaturalist research-grade observations,Marek Koszorek,Alan Horstmann,[],WGS84,Mammalia,NA,[],[],AFRICA,Namibia,NORTH_AMERICA,Marek Koszorek,340063391,marekkoszorek,Coordinate uncertainty increased to 30598m to protect threatened taxon,2026-02-23 10:27:37,Namibia,Observations,6170887370,https://www.inaturalist.org/observations/340063391,557401,wild,340063391,iNaturalist,10:27:37+02:00,766496308,"[{'http://rs.tdwg.org/dwc/terms/catalogNumber': '618760254', 'http://purl.org/dc/terms/creator': 'Marek Koszorek', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/license': 'https://creativecommons.org/licenses/by-nc/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'Marek Koszorek', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/618760254', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/618760254/original.jpg', 'http://purl.org/dc/terms/created': '2026-02-23T10:27:37-08:00'}]",7KGW9,"Panthera leo melanochaita (C. E. H. Smith, 1858)",SUBSPECIES,ZOOLOGICAL,"(C. E. H. Smith, 1858)",Panthera,leo,melanochaita,"<i>Panthera</i> <i>leo</i> <i>melanochaita</i> (C. E. H. Smith, 1858)",7KGW9,"Panthera leo melanochaita (C. E. H. Smith, 1858)",SUBSPECIES,ZOOLOGICAL,"(C. E. H. Smith, 1858)",Panthera,leo,melanochaita,"<i>Panthera</i> <i>leo</i> <i>melanochaita</i> (C. E. H. Smith, 1858)",ACCEPTED,"[{'key': 'CS5HF', 'name': 'Eukaryota', 'rank': 'DOMAIN'}, {'key': 'N', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': 'CH2', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '8V4V3', 'name': 'Vertebrata', 'rank': 'SUBPHYLUM'}, {'key': '8V4V5', 'name': 'Gnathostomata', 'rank': 'INFRAPHYLUM'}, {'key': '8VVWB', 'name': 'Osteichthyes', 'rank': 'PARVPHYLUM'}, {'key': '9CK8W', 'name': 'Tetrapoda', 'rank': 'MEGACLASS'}, {'key': '6224G', 'name': 'Mammalia', 'rank': 'CLASS'}, {'key': '6226C', 'name': 'Theria', 'rank': 'SUBCLASS'}, {'key': 'LG', 'name': 'Eutheria', 'rank': 'INFRACLASS'}, {'key': 'VS', 'name': 'Carnivora', 'rank': 'ORDER'}, {'key': '4DL', 'name': 'Feliformia', 'rank': 'SUBORDER'}, {'key': '623RM', 'name': 'Felidae', 'rank': 'FAMILY'}, {'key': '628LP', 'name': 'Pantherinae', 'rank': 'SUBFAMILY'}, {'key': '6DBT', 'name': 'Panthera', 'rank': 'GENUS'}, {'key': '4CGXP', 'name': 'Panthera leo', 'rank': 'SPECIES'}, {'key': '7KGW9', 'name': 'Panthera leo melanochaita', 'rank': 'SUBSPECIES'}]",['TAXON_ID_NOT_FOUND'],5219411,"Panthera leo melanochaita (C.E.H.Smith, 1858)",SUBSPECIES,ZOOLOGICAL,"(C.E.H.Smith, 1858)",Panthera,leo,melanochaita,"<i>Panthera</i> <i>leo</i> <i>melanochaita</i> (C.E.H.Smith, 1858)",5219411,"Panthera leo melanochaita (C.E.H.Smith, 1858)",SUBSPECIES,ZOOLOGICAL,"(C.E.H.Smith, 1858)",Panthera,leo,melanochaita,"<i>Panthera</i> <i>leo</i> <i>melanochaita</i> (C.E.H.Smith, 1858)",ACCEPTED,"[{'key': '1', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': '44', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '359', 'name': 'Mammalia', 'rank': 'CLASS'}, {'key': '732', 'name': 'Carnivora', 'rank': 'ORDER'}, {'key': '9703', 'name': 'Felidae', 'rank': 'FAMILY'}, {'key': '2435194', 'name': 'Panthera', 'rank': 'GENUS'}, {'key': '5219404', 'name': 'Panthera leo', 'rank': 'SPECIES'}, {'key': '5219411', 'name': 'Panthera leo melanochaita', 'rank': 'SUBSPECIES'}]",['TAXON_ID_NOT_FOUND'],NAM,Namibia,NAM.11_1,Oshikoto,NAM.11.6_1,Omuthiyagwipundi,,,,,,,,,,,,
5077151536,50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,28eb1a3f-1c15-4a95-931a-4af90ecb574d,US,DWC_ARCHIVE,2026-03-11T14:39:19.954+00:00,2026-03-12T06:58:41.453+00:00,584,HUMAN_OBSERVATION,PRESENT,5219411,1,44,359,732,9703,2435194,5219404,5219411,"Panthera leo melanochaita (C.E.H.Smith, 1858)","(C.E.H.Smith, 1858)","Panthera leo melanochaita (C.E.H.Smith, 1858)",Animalia,Chordata,Carnivora,Felidae,Panthera,Panthera leo,Panthera,leo,melanochaita,SUBSPECIES,ACCEPTED,2025-02-25T14:06:53,-18.977827,16.841282,30615.0,AFRICA,Oshikoto,2025,2.0,18.0,2025-02-18T10:24,49.0,49.0,"['COORDINATE_ROUNDED', 'CONTINENT_DERIVED_FROM_COORDINATES', 'TAXON_ID_NOT_FOUND']",2025-03-03T12:54:32.000+00:00,2026-03-12T06:58:41.453+00:00,https://www.inaturalist.org/observations/263048078,http://creativecommons.org/licenses/by-nc/4.0/legalcode,False,[{'identifier': '263048078'}],"[{'type': 'StillImage', 'format': 'image/jpeg', 'references': 'https://www.inaturalist.org/photos/472485759', 'created': '2025-02-18T18:24:37.000+00:00', 'creator': 'Vaughan Jessnitz', 'publisher': 'iNaturalist', 'license': 'http://creativecommons.org/licenses/by-nc/4.0/', 'rightsHolder': 'Vaughan Jessnitz', 'identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/472485759/original.jpg'}]",[],[],False,iNaturalist research-grade observations,Vaughan Jessnitz,Michal Sloviak,[],WGS84,Mammalia,NA,[],[],AFRICA,Namibia,NORTH_AMERICA,Vaughan Jessnitz,263048078,vaughanjessnitz,Coordinate uncertainty increased to 30615m to protect threatened taxon,2025/02/18 10:24 AM,"Oshikoto, NA",Observations,5077151536,https://www.inaturalist.org/observations/263048078,557401,wild,263048078,iNaturalist,10:24:00+02:00,595971890,"[{'http://rs.tdwg.org/dwc/terms/catalogNumber': '472485759', 'http://purl.org/dc/terms/creator': 'Vaughan Jessnitz', 'http://purl.org/dc/terms/type': 'StillImage', 'http://purl.org/dc/terms/format': 'image/jpeg', 'http://purl.org/dc/terms/license': 'https://creativecommons.org/licenses/by-nc/4.0/', 'http://purl.org/dc/terms/rightsHolder': 'Vaughan Jessnitz', 'http://purl.org/dc/terms/references': 'https://www.inaturalist.org/photos/472485759', 'http://purl.org/dc/terms/publisher': 'iNaturalist', 'http://purl.org/dc/terms/identifier': 'https://inaturalist-open-data.s3.amazonaws.com/photos/472485759/original.jpg', 'http://purl.org/dc/terms/created': '2025-02-18T10:24:37-08:00'}]",7KGW9,"Panthera leo melanochaita (C. E. H. Smith, 1858)",SUBSPECIES,ZOOLOGICAL,"(C. E. H. Smith, 1858)",Panthera,leo,melanochaita,"<i>Panthera</i> <i>leo</i> <i>melanochaita</i> (C. E. H. Smith, 1858)",7KGW9,"Panthera leo melanochaita (C. E. H. Smith, 1858)",SUBSPECIES,ZOOLOGICAL,"(C. E. H. Smith, 1858)",Panthera,leo,melanochaita,"<i>Panthera</i> <i>leo</i> <i>melanochaita</i> (C. E. H. Smith, 1858)",ACCEPTED,"[{'key': 'CS5HF', 'name': 'Eukaryota', 'rank': 'DOMAIN'}, {'key': 'N', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': 'CH2', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '8V4V3', 'name': 'Vertebrata', 'rank': 'SUBPHYLUM'}, {'key': '8V4V5', 'name': 'Gnathostomata', 'rank': 'INFRAPHYLUM'}, {'key': '8VVWB', 'name': 'Osteichthyes', 'rank': 'PARVPHYLUM'}, {'key': '9CK8W', 'name': 'Tetrapoda', 'rank': 'MEGACLASS'}, {'key': '6224G', 'name': 'Mammalia', 'rank': 'CLASS'}, {'key': '6226C', 'name': 'Theria', 'rank': 'SUBCLASS'}, {'key': 'LG', 'name': 'Eutheria', 'rank': 'INFRACLASS'}, {'key': 'VS', 'name': 'Carnivora', 'rank': 'ORDER'}, {'key': '4DL', 'name': 'Feliformia', 'rank': 'SUBORDER'}, {'key': '623RM', 'name': 'Felidae', 'rank': 'FAMILY'}, {'key': '628LP', 'name': 'Pantherinae', 'rank': 'SUBFAMILY'}, {'key': '6DBT', 'name': 'Panthera', 'rank': 'GENUS'}, {'key': '4CGXP', 'name': 'Panthera leo', 'rank': 'SPECIES'}, {'key': '7KGW9', 'name': 'Panthera leo melanochaita', 'rank': 'SUBSPECIES'}]",['TAXON_ID_NOT_FOUND'],5219411,"Panthera leo melanochaita (C.E.H.Smith, 1858)",SUBSPECIES,ZOOLOGICAL,"(C.E.H.Smith, 1858)",Panthera,leo,melanochaita,"<i>Panthera</i> <i>leo</i> <i>melanochaita</i> (C.E.H.Smith, 1858)",5219411,"Panthera leo melanochaita (C.E.H.Smith, 1858)",SUBSPECIES,ZOOLOGICAL,"(C.E.H.Smith, 1858)",Panthera,leo,melanochaita,"<i>Panthera</i> <i>leo</i> <i>melanochaita</i> (C.E.H.Smith, 1858)",ACCEPTED,"[{'key': '1', 'name': 'Animalia', 'rank': 'KINGDOM'}, {'key': '44', 'name': 'Chordata', 'rank': 'PHYLUM'}, {'key': '359', 'name': 'Mammalia', 'rank': 'CLASS'}, {'key': '732', 'name': 'Carnivora', 'rank': 'ORDER'}, {'key': '9703', 'name': 'Felidae', 'rank': 'FAMILY'}, {'key': '2435194', 'name': 'Panthera', 'rank': 'GENUS'}, {'key': '5219404', 'name': 'Panthera leo', 'rank': 'SPECIES'}, {'key': '5219411', 'name': 'Panthera leo melanochaita', 'rank': 'SUBSPECIES'}]",['TAXON_ID_NOT_FOUND'],NAM,Namibia,NAM.11_1,Oshikoto,NAM.11.6_1,Omuthiyagwipundi,,,,,,,,,,,,
